$H_0$,$Ω_{K}$,M
75.38474549787773,-0.013377351382739653,-19.11358317348993
79.0764145851692,-0.002851537554056527,-19.01172293360011
69.78241669721739,-0.03337644605661438,-19.276768854675332
76.74276947893377,-0.03212847863666934,-19.071254088263075
73.74884616867114,-0.045597343802437386,-19.157035453625046
70.20597075704165,-0.03483491355889662,-19.264672808729195
76.96661480240591,-0.020669849605251134,-19.070708548344484
64.58130123628263,-0.04532225326789918,-19.443002387282455
75.79271243794236,-0.05176155607259293,-19.09622791955124
76.91793951929581,-0.0021363847346525314,-19.07306922107662
74.6830684109411,0.005209246408786637,-19.139003175742467
75.96304435623048,0.010954025585246496,-19.103492950462147
65.78344447323694,-0.043811173634890475,-19.403292863891963
73.84582725995482,-0.047251431066727606,-19.152426332072867
69.94323223664959,-0.039316389283334446,-19.27179073132822
66.13854402800978,-0.030203641796909805,-19.395513727562648
75.38474549787773,-0.013377351382739653,-19.11358317348993
79.0764145851692,-0.002851537554056527,-19.01172293360011
72.36303225612933,-0.019937291528943843,-19.20293768803976
76.54323966748437,-0.01843116119240399,-19.079618244429405
75.80075368733144,-0.030784396266738574,-19.098755529729473
70.97744093434697,-0.028650141908122956,-19.2429711212459
76.96661480240591,-0.020669849605251134,-19.070708548344484
65.34747291820125,-0.037883816538225965,-19.419637715772733
76.90677597932478,-0.0411847169130847,-19.066752241305405
76.52017176159396,-0.005238504352678537,-19.083592256147234
75.68792083130354,0.014390873141949173,-19.11081026041595
75.56358421163999,0.013339847246243238,-19.116229554925514
66.17748273256565,-0.04619412483262063,-19.389733555314486
73.41626603923258,-0.04637591672292542,-19.165565447534995
69.94582014275585,-0.03930259395732245,-19.271716997393735
66.55230218483294,-0.02618663889332007,-19.3828960288839
75.7868044996053,-0.01625947162000348,-19.101654150782565
77.66318452490438,-0.012359287385741421,-19.05074123825866
70.15658762776683,-0.031234911731192416,-19.266096578867476
76.61957166817567,-0.01079853409834036,-19.078726475156028
75.80273244053436,-0.04415774706883073,-19.095807612224924
69.85239511570504,-0.03228212255349185,-19.27560215491
76.59950837029878,-0.00872614884038178,-19.083094570167788
65.30997664027781,-0.02444168562362485,-19.42373376547639
77.80371617939268,-0.0407659438179484,-19.039751867865803
76.70199574312718,-0.00029470515897016963,-19.079582630729725
75.37182219345206,1.9471509306548396e-05,-19.11704339585711
75.51646364489008,0.004521604519009091,-19.115182347939616
66.17748273256565,-0.04619412483262063,-19.389733555314486
75.1757767768908,-0.04766516368587471,-19.113393960412264
69.55724363117879,-0.04229434595481625,-19.28293943999
65.24231241152322,-0.00018457341072599526,-19.43112532697229
75.7868044996053,-0.01625947162000348,-19.101654150782565
79.16667028888023,-0.03720457569150167,-19.00309269657699
70.15658762776683,-0.031234911731192416,-19.266096578867476
74.22791009951715,-0.0022434177906888036,-19.150228534819956
75.80273244053436,-0.04415774706883073,-19.095807612224924
69.29878431673889,-0.03168486819591749,-19.292426375044855
76.35502534565285,-0.04485357826955813,-19.08241031443517
64.16858257174016,-0.021435891753703723,-19.462748342653732
77.80371617939268,-0.0407659438179484,-19.039751867865803
76.7553760057002,-0.012844387654505986,-19.07608845012501
76.77388961966712,-0.011173922692501857,-19.074002167823
77.38821615183987,0.023511108073485845,-19.063738381282317
66.17748273256565,-0.04619412483262063,-19.389733555314486
75.1757767768908,-0.04766516368587471,-19.113393960412264
69.649494161431,-0.043934452054649714,-19.279665322856566
65.24231241152322,-0.00018457341072599526,-19.43112532697229
77.37555433279995,-0.03875234685751239,-19.05172642658537
79.12281544366104,-0.03672748630637178,-19.004392324213605
70.1275585673469,-0.030807883262811767,-19.267023521066534
74.86743248865025,-0.0076784743645195025,-19.13082767786034
75.09414276950511,-0.05225863286178785,-19.115097242221267
67.37065900425443,-0.016712124110606144,-19.35835286640857
74.99966943091485,-0.028708157764101214,-19.123545211579952
62.9395759349712,-0.0373336594970837,-19.499827092651998
77.9007551148952,-0.055777679748560696,-19.03414988092476
76.45523276939316,-0.022850293282861117,-19.082526098187962
76.77388961966712,-0.011173922692501857,-19.074002167823
76.49612932994836,-0.0066393382445145005,-19.08417392191417
65.74583110944468,-0.045012919046668695,-19.404410337895804
74.78896330124931,-0.04651358369324142,-19.12464273893761
71.62323194726333,-0.03212515044700678,-19.22308776179744
65.24231241152322,-0.00018457341072599526,-19.43112532697229
77.67629654632779,-0.039389208781869384,-19.043730744112406
80.96692374043458,-0.04114277843517752,-18.952729165148142
68.99685372570433,-0.025026699452782665,-19.30448100930613
74.86969060124827,-0.007682537436021762,-19.130760406867488
75.27289775983326,-0.05247675952126536,-19.109943423350444
67.37065900425443,-0.016712124110606144,-19.35835286640857
74.52511818126821,-0.0400960065267386,-19.13259946276039
62.55138753233725,-0.04381149320750265,-19.511369366215188
77.42998277466067,-0.04856068378644265,-19.049109525461184
79.27348811536388,-0.027355530825667166,-19.003090711119984
77.02995544544243,-0.005589111083136818,-19.06803646249116
76.59708852166584,-0.007576698688718256,-19.08092871379916
65.74583110944468,-0.045012919046668695,-19.404410337895804
76.17929390324826,-0.04530490083080343,-19.085954128854826
73.04905740969629,-0.0327283981594281,-19.179088195703244
64.88050175693809,-0.004944761133173492,-19.44211620626025
76.39905856530692,-0.03755065234245388,-19.081092910423926
79.68657563531254,-0.031243174741855895,-18.990282965236506
73.62201532970063,-0.023540650825549438,-19.16368806273383
75.73784765996218,-0.011836367202702775,-19.105576951372406
74.66586313089627,-0.05401078297236872,-19.126973400329806
70.91215040354503,-0.02828247981856421,-19.244646540445128
75.11932282167777,-0.03238530353714696,-19.117076300916175
63.371098122178154,-0.03013269998331167,-19.486996345778742
77.42998277466067,-0.04856068378644265,-19.049109525461184
79.79501736750926,-0.024186417243119648,-18.98982224419474
77.0962401280376,-0.011051852969202452,-19.064924558613644
76.62294584244081,-0.007509992533874188,-19.080136297526554
65.74583110944468,-0.045012919046668695,-19.404410337895804
76.29309981173375,-0.02510678302951359,-19.0884072142149
74.62645536535311,-0.021597815258684087,-19.1354140506286
64.33432440013979,-0.014059010991564418,-19.45835607438462
77.21743211775747,-0.04491574113178356,-19.056013984421973
80.1591518233586,-0.030541055835875963,-18.97732598611602
73.61999523801859,-0.023551825494568607,-19.163743544338406
76.01572735297205,-0.01804898063206287,-19.096268566191497
74.84787435905096,-0.04320125021066093,-19.12414113948202
70.98387653494811,-0.028240148915983868,-19.242563926097098
75.00505595338883,-0.03721216499829584,-19.11883144476981
63.371098122178154,-0.03013269998331167,-19.486996345778742
77.4885710855125,-0.04885426050693985,-19.047341992148894
80.43895564044395,-0.024149950717741904,-18.971656845617957
76.67319904781924,-0.01623215550879162,-19.076346606961756
78.57268654900021,-0.01216662745815193,-19.02487868155636
65.74583110944468,-0.045012919046668695,-19.404410337895804
78.86423875283701,-0.022961679894826243,-19.013736751646924
73.55341114198974,-0.02650971773722004,-19.165296319547508
63.97856897896114,-0.01236817472722973,-19.470609883648642
