$H_0$,$Ω_{K}$,M
73.74541567701016,-0.011152885743110977,-19.136218959416805
68.60205563576508,0.004226231186606398,-19.297426774455374
69.53240092687724,-0.005590215214039575,-19.265582133074346
71.4493946570933,-0.013947752561307699,-19.20469391553425
68.85645968887421,0.0039127500645510065,-19.289781595485522
64.29764263760077,0.0036959962077685827,-19.438498767184562
65.49682457599526,-0.013126361341823304,-19.395858842183678
68.89641722514486,0.025293906483559316,-19.291983960796546
61.28019386824515,-0.022827280526234894,-19.537662759938815
69.74137790756649,0.012372495661598606,-19.2620275933502
64.21156534872345,-0.011361631872239028,-19.437369173928502
68.4957019092044,-0.007239271530159887,-19.299757187659615
70.46288811337288,-0.012642769999615618,-19.235252483562448
68.58587759322806,-0.01687109756293772,-19.293500643043327
70.89973472851936,-0.01952477417920444,-19.221684031938977
64.6953417717229,0.0039600168417328165,-19.42373607616071
72.65948506600319,-0.010689793517146013,-19.169351196971935
69.7015819952885,0.008388385782526195,-19.26139427642928
69.63406725744821,-0.005790944007727555,-19.262258020107527
71.4493946570933,-0.013947752561307699,-19.20469391553425
67.77372048053083,0.008103371234702058,-19.32377805540333
64.72711609371008,0.0021150408157831965,-19.424144617931404
65.00564046751268,-0.014820266042887248,-19.411405958201495
67.02623229645354,0.009782385602472674,-19.350592554716982
60.39154247217088,-0.027574270020700505,-19.567204848051226
69.74800971781454,0.012476906053077389,-19.261826726101795
64.53013087903187,-0.003594768622712561,-19.42903721886572
68.82882738820295,-0.010260977245394827,-19.287621960051034
70.58540528871168,-0.022520493074492953,-19.229696306615022
69.46807162919166,-0.01597047170041157,-19.266141013743198
71.33495208147174,-0.031188707000731408,-19.207164954062794
63.55418645907293,-1.8378534327890411e-06,-19.460268470043996
73.386522856691,-0.0031702269415630133,-19.148402144746516
69.6037114108444,0.008629023266208707,-19.26435984606227
69.41386510543799,-0.003690058544961827,-19.269691362666563
70.44433638147427,-0.007918201683485934,-19.23725569727039
67.62530506705244,0.008993745761561995,-19.328586403752073
62.555560543943116,0.003373478010850535,-19.4963063534691
65.33541833286091,-0.02472354950382706,-19.397532813658454
68.26739086468977,0.0016576682060436589,-19.309550633206246
60.39154247217088,-0.027574270020700505,-19.567204848051226
66.53576808050602,0.01219147451295264,-19.367233231260734
64.26353455390888,-0.015278577943199083,-19.436284232816565
65.36737694745692,-0.03207508290269709,-19.39328803354796
69.18309877385283,-0.018553958670305584,-19.273182071865072
68.04058376181874,-0.018365835152934416,-19.30939833884543
71.10290517070388,-0.028505175721714196,-19.214140276758677
61.974998056043205,-0.013769452957187896,-19.51366451737351
72.36049854831326,-0.013195138153941067,-19.17803802050427
71.1119651797548,-0.0040836121973536615,-19.217546637141
70.07510372701049,-0.021821254208503844,-19.245692693260498
69.81978279025077,-0.008926079566511001,-19.256117114039583
69.03536379015537,0.010628279668573163,-19.28536349342406
63.17803558267958,-0.0029181022132540833,-19.474188652605093
66.25163114304804,-0.02012169379483746,-19.368782629111653
68.6454527669929,-0.0009198457261693736,-19.296537696479202
61.227259645992625,-0.027646900731044415,-19.539658201186434
66.45251389451457,0.0019082144879291364,-19.367228253376567
64.47830094770741,-0.016331798367523673,-19.428736518888172
66.6183357246228,-0.02682658899070944,-19.3535274975544
69.12036829980086,-0.022978291924759704,-19.274062592813806
68.80453465325606,-0.00828966675131556,-19.2863954550503
71.27780183346987,-0.029026851319162866,-19.208595396235673
62.78949403997991,-0.01045510971695938,-19.486004449724145
71.48578182476612,-0.008280338609667384,-19.205644450353063
70.96693340912469,0.006040716187648069,-19.22389531732457
70.38769121550244,-0.015618240514272633,-19.236977550747984
70.54164748069996,-0.012562980615817752,-19.232673387075796
68.97835007454371,-0.00034606395431234505,-19.285215268981602
63.22386881483263,-0.002850547728922957,-19.47269151616314
66.97947741720807,-0.021677219817838832,-19.34417513333343
69.35900280148456,-0.002000467617102486,-19.273467718744907
61.10254764023218,-0.02789529441208669,-19.543754501025475
68.64795927084907,-0.0065398415500743795,-19.29481030511674
64.7416130851417,-0.018046564744280798,-19.419498169026145
65.2472281215904,-0.024614977830823052,-19.40093330535625
68.3651339914886,-0.011823422743949936,-19.301989133294263
67.47681745638482,-0.010154766822110344,-19.330383219534145
72.18478658112952,-0.035693490769429716,-19.180462617604967
62.143451538685625,-0.017903470998682048,-19.50642833906212
72.78118597987947,-0.0014097169646239225,-19.16860287349744
69.69681356590283,0.006234737854234881,-19.263687453273228
70.38769121550244,-0.015618240514272633,-19.236977550747984
70.54164748069996,-0.012562980615817752,-19.232673387075796
68.21360049853324,-0.0027649346399587814,-19.30896682538563
63.4026853308375,-0.0030058971549483137,-19.466706136426307
67.1573492075175,-0.018103622522326394,-19.339283385082652
69.1515854798695,-0.0031802194744941434,-19.279757588783927
59.646356682825164,-0.03272409543929322,-19.59250947949426
67.37001136357894,-0.009275615649173397,-19.33609497568957
64.70001685821677,-0.018211379043483706,-19.420816213718908
65.2472281215904,-0.024614977830823052,-19.40093330535625
66.81350243559612,-0.005969093683658751,-19.35253863086818
67.43726963234974,-0.012930935034406444,-19.33174371898159
71.49503148661417,-0.03195186365095537,-19.202427183687178
63.25884791747303,-0.015445148448177851,-19.47041675479945
73.79817673768669,-0.006309056115688162,-19.13656480516824
71.00129564256568,0.011756056500863794,-19.223488958062383
70.50886822379542,-0.010897857294080951,-19.23325756824808
71.28442401386899,-0.011345372981485653,-19.2092753398485
66.39566284400242,-0.0010917895087559793,-19.369039394461353
63.91030107208583,-0.004819739576870572,-19.450139777531493
67.59398655987717,-0.020266727125007482,-19.32473885770341
72.04625910437214,0.0012352912518928906,-19.191416721547142
59.646356682825164,-0.03272409543929322,-19.59250947949426
67.27862169675919,-0.006978124333221751,-19.33916333121867
67.57633338988889,-0.02126830327549938,-19.32679880729053
64.35163043121933,-0.04316041918837084,-19.425945239824596
65.38732665061043,-0.0002784556797539462,-19.400707316652518
66.86049749131386,-0.01600805953023728,-19.34996557718594
71.71991818764428,-0.03272552277487477,-19.19526801242576
63.25884791747303,-0.015445148448177851,-19.47041675479945
73.79817673768669,-0.006309056115688162,-19.13656480516824
69.52972432199326,0.0016682639654873252,-19.268896825030176
70.09307765730428,-0.008226309148254275,-19.247388338428213
68.90743462281225,-0.013261586005920367,-19.285151172937564
65.81990805192318,0.005039425566459671,-19.388859474352408
63.436080218051096,-0.00018976812782026622,-19.46628111395882
70.02439411301042,-0.008822227227627388,-19.247423136282876
73.99760118057887,0.007514724349920817,-19.13320146557206
60.911777668550684,-0.03248311859199855,-19.550064066265712
65.71943430720027,-0.006344904510601235,-19.389756015816864
68.38713051881521,-0.01315633375605871,-19.302011451727928
65.08439662667588,-0.032054550491255586,-19.40452532892584
67.4228434586592,0.0005246384962853371,-19.334429727672937
66.41561327306592,-0.014670172227540357,-19.363803676183732
74.57242078352047,-0.042838517190761566,-19.10545840531269
63.25884791747303,-0.015445148448177851,-19.47041675479945
73.79817673768669,-0.006309056115688162,-19.13656480516824
69.63348645566624,0.0018721723064329112,-19.26560183199989
67.10166576672565,-0.010491503316042428,-19.340817767126623
68.08763147660093,-0.011909093134661299,-19.310372487927065
66.85469504792621,0.016728662804504548,-19.35739578346192
63.52669900942973,-0.006821701170640522,-19.461630763609424
70.72412554940277,-0.016298579592929206,-19.226129217725518
73.22729456447031,0.005160221935922103,-19.157740388860105
60.911777668550684,-0.03248311859199855,-19.550064066265712
65.25298999050891,-0.007714709403623379,-19.404082328913574
68.82670987414947,-0.010051336124040446,-19.28850109885523
65.7030669282341,-0.03388740741986841,-19.38330285544695
67.13985210342773,-0.00440138495343595,-19.342786921453172
65.90039179698188,-0.016198226843388515,-19.37970914236787
74.53509293932987,-0.041506531069242604,-19.106909253350736
63.401227141547395,-0.015455035856183783,-19.46559571597085
73.04277830883419,-0.006092627527734078,-19.1599610604116
70.67546839388896,0.012150835331088182,-19.235132917086098
66.5930442305521,-0.013667546776259743,-19.358047478106656
68.13068820207852,-0.021003103057826773,-19.30668616793013
66.48132392191458,0.017139212206698416,-19.368867138759683
64.19664486076388,-0.009575853401863543,-19.438463190224034
71.02625158713131,-0.014968719463523286,-19.21750734749862
73.22729456447031,0.005160221935922103,-19.157740388860105
61.65438828719511,-0.023323311942020832,-19.524653311531598
65.53088546294128,-0.0015030275730642771,-19.396185617820358
71.15715238705471,-0.0046962567870575105,-19.2175157576263
65.51064440599858,-0.036593064298424016,-19.389115879354026
68.33502006552573,0.005951474277397974,-19.306707328648375
67.01765827483041,-0.015402912579629901,-19.343589464119244
73.87556567118553,-0.017706971170044043,-19.132594485660892
64.52036218498054,-0.015787839489564193,-19.427135395211078
73.0819479475412,-0.00577992287030806,-19.158835390880046
69.84602463657552,0.007786145415752253,-19.26070731101909
66.56010068636687,-0.015132665484355514,-19.35761616746295
69.16263933955354,-0.015220182692638078,-19.27371010280788
68.12024269684125,0.011833126126785696,-19.316119918054216
65.52015860627645,0.011832731911878792,-19.399552225805305
70.14902992664933,-0.014375344212478951,-19.24351851717408
74.75145288668045,0.007548307547378057,-19.11085662710268
60.85464253280802,-0.025733486328323167,-19.55189774225541
64.72304001924113,-0.003650601141537077,-19.42196349173235
71.44058661403726,-0.006099763673799939,-19.20865649051943
