$H_0$,$Ω_{K}$,M
72.38649817665167,-0.025548432549895864,-19.20105325900847
72.47056098248574,-0.03234569353296243,-19.19464154328278
72.32294360155954,-0.017557635567633286,-19.204966883732308
72.10064771055796,-0.044383946425085544,-19.204736299371547
72.01807685567884,-0.02846413533564681,-19.210266248406025
72.55337513455011,0.0038875259199074863,-19.19954540641129
71.96014967467241,-0.03236568743586166,-19.209285026465093
72.15951916573894,-0.019234570596111576,-19.207201505780898
72.37767831997296,-0.013609397860191899,-19.20213670031882
72.23660083802125,-0.04020852423880637,-19.201227643191682
72.27612658614959,-0.021153404359966634,-19.204595218668885
72.42594906381817,-0.0225005359340088,-19.20105272343323
71.96548665736417,-0.034211152876706466,-19.211296552144162
72.15663172353442,-0.02319706458128313,-19.2072781571731
72.1679877459648,-0.0074599518087394194,-19.210039821612707
72.13865709018566,-0.025754524754767638,-19.206083464765012
72.32072370826265,-0.017605345430573894,-19.204461706495785
72.54767160807768,-0.03485611636973246,-19.191494992800735
72.25858981682194,-0.022308415670817067,-19.20546298889934
72.17758042952845,-0.04247279033950928,-19.20339410838913
72.1090393985717,-0.03012822096101188,-19.20768062822897
72.42136116382821,-0.01103157198658378,-19.20158235203732
71.96014967467241,-0.03236568743586166,-19.209285026465093
72.06870257787206,-0.022829287398717868,-19.208936955760468
72.52971429596978,0.00276533545889409,-19.200853152076974
72.26715335305492,-0.03908199841152808,-19.200550942546734
72.23207198331127,-0.02431039831889174,-19.205464986693247
72.53764382803578,-0.014760308818051945,-19.2004469542846
72.09870905664765,-0.03245132831774167,-19.207333435183898
72.13025300407993,-0.018684006902696785,-19.208943898323387
72.1536272980488,0.0025736294233826215,-19.213120679399427
72.44618857023359,-0.0045815491134037906,-19.20130266619529
72.37016886671357,-0.03840387739998493,-19.198700622425168
72.47809604532476,-0.0299326389391606,-19.19491948222585
72.26504511656447,-0.019149749132744014,-19.20607235732235
72.30767647569006,-0.028802222858822,-19.202254968031397
72.09587901950268,-0.02987992955014058,-19.208125333970557
72.36051955470383,-0.00765297429286305,-19.20332721485225
71.95544436789386,-0.024903197596093784,-19.211607114339312
72.12335789673097,-0.028395680753797316,-19.20620468358062
72.75126976895926,0.009930838805077955,-19.195822858600252
72.26316659212706,-0.044505999745527755,-19.198869194718775
72.14593246733168,-0.02804891685171301,-19.206443612074125
72.47156285919527,-0.011989290862570681,-19.202702642527925
71.72656015987315,-0.05154167523515326,-19.213975943356196
72.28702158956494,-0.03325656507517742,-19.20073689892238
72.14806946796058,0.003818818361745087,-19.213525499126067
72.44201826287434,-0.0151260330085168,-19.19821892049771
72.61468805332413,-0.02933751590289181,-19.192919700160527
72.51602980274163,-0.027911513897698192,-19.193916980899637
72.50578802673951,-0.01596376548608971,-19.19916304302169
72.11840812780795,-0.04664672870392369,-19.204537762470775
71.88509611042439,-0.04236095978894716,-19.21301266914389
72.2260076803318,-0.018286459894280262,-19.20483371589696
71.82214284240918,-0.01239052041749043,-19.218468182022157
72.03161752357568,-0.03536601573438197,-19.20739700843868
72.33578151125991,-0.01041952863047689,-19.203719664367778
72.18314786617833,-0.04147158084633902,-19.20271501454896
72.08783463127341,-0.02799816752303058,-19.20823471848655
72.282917534297,-0.019263235286377054,-19.205555469682466
72.01366522671306,-0.020206557983259328,-19.210785944387545
72.24737751687766,-0.031484894558435846,-19.202830129971694
72.08427148055219,0.0069401171195115005,-19.21618521572234
72.43899436415687,-0.01588265261192049,-19.1984337665078
72.44491625601438,-0.023212774076181247,-19.198593392499994
72.32201186366622,-0.016055954220312363,-19.203247374106645
72.4253863052408,-0.016795945430417833,-19.20044606403869
72.10994086315677,-0.04439738367369382,-19.20505869179172
72.19456227748329,-0.026960533799317288,-19.205415420022593
72.25962847367678,-0.025262995408398877,-19.202909565426868
71.9930182282905,-0.03190650445788343,-19.210888650179708
72.01549477823944,-0.03668077967043845,-19.209003451079454
72.33578151125991,-0.01041952863047689,-19.203719664367778
72.14768692064912,-0.0541868905106358,-19.20117806192789
72.17603474612362,-0.03421736869201683,-19.20604541554172
72.22531936027042,-0.022946873998438436,-19.206186177922344
72.02443937026477,-0.021683748747113502,-19.21031897790144
72.13165563570196,-0.04299628419448191,-19.20307466040456
72.10729789051959,-0.008921352767296602,-19.212509470440423
72.5524201421538,-1.876820304720292e-05,-19.197309717818463
72.65933626723502,-0.016179563595737884,-19.192781848109263
72.11443716944342,-0.0037092755009477257,-19.212004682913147
72.30718527840627,-0.0146197529010739,-19.205076124683316
72.11002027724493,-0.04438508152990796,-19.20505986597333
72.48018654517087,-0.004536827712395532,-19.20030428961487
72.09377485185391,-0.02724122629442612,-19.20922143230301
71.89788249610153,-0.029081895846534818,-19.21460493208719
71.93332292732069,-0.029983362037206012,-19.212431644432943
72.13405639589314,-0.00846962986575707,-19.210283552361446
72.15710796068801,-0.03273180653842593,-19.204771378175863
72.35422629154148,-0.029161572013748693,-19.201038376569826
72.09107588176877,-0.035042206071420536,-19.20842132222432
72.1484921467613,-0.0243418119130846,-19.207270277495997
72.1011073535571,-0.038428931467854255,-19.203310787106744
72.20299969445922,-0.011649624811561225,-19.208950543557727
72.43918172448242,-0.003802516308422276,-19.200454218067254
72.70721311136313,-0.011159437622690784,-19.192044593317274
72.11052272275268,-0.011987505426943972,-19.211013492321698
72.25645723596506,0.0032576713661243237,-19.210672264915726
72.25486337551386,-0.03012250589662072,-19.202886357463008
72.5458226706505,-0.00689545100041631,-19.19782462342737
72.31308034131243,-0.015535062060035156,-19.204829153274897
71.87776980020458,-0.028149716355891224,-19.21588309173397
71.94270961844902,-0.03040584746416637,-19.21289059270586
72.16571209608378,-0.007843822412756874,-19.20963021081881
72.24736457236465,-0.02615923451293446,-19.203062745903917
72.264852385781,-0.03025753142202902,-19.203618958975635
72.09842101283587,-0.03758007191299833,-19.20794917647897
71.87690243628221,-0.03321512198498113,-19.21324099421842
72.2141516294868,-0.02884536258551108,-19.20262592206048
72.17664827330698,-0.018183500756725483,-19.208698222097837
72.304377360732,-0.023773036447394705,-19.201194242262037
72.75010368998751,-0.009499276790574978,-19.191266135246078
72.21139575885135,-0.010522805899005516,-19.207320211567303
72.23559798088336,0.006097037072147588,-19.21144840280967
72.34310012678267,-0.028180761424667602,-19.20054817956169
72.21629823375986,-0.017300923724934116,-19.206200986903706
72.44010920788459,-0.014776725742042382,-19.201588695806564
71.88530173576102,-0.028471621816928458,-19.215612267306142
72.0390157249258,-0.026285081847625083,-19.21057048889621
72.21500641651483,-0.00886564739876782,-19.20887060072488
72.31126723113782,-0.021530289853110778,-19.20297414695834
72.09775585922344,-0.0556333869421947,-19.20397259335063
72.15476956906946,-0.03283193743123379,-19.206514038550875
