$H_0$,$Ω_{K}$,M
71.46629319092419,-0.015272089079439973,-19.204889452161183
71.84325679588716,-0.030649746341351668,-19.191756376491874
71.51415744312548,-0.010536458257889757,-19.206441457722164
71.6313484654487,0.0007284613941019194,-19.20291048686261
71.90400677202987,0.0032988335952234583,-19.195984889562464
71.83955539295597,-0.02464817827919392,-19.18929762424538
71.67068578272624,0.008132705994776534,-19.203991906971307
71.66276763689042,-0.002582242382281426,-19.201368337818273
71.77230283483928,0.00982534039166833,-19.200870475529264
71.6646932537717,-0.023239670537314648,-19.197393605616675
71.6685098979318,-0.0019325735329176995,-19.201363906376102
71.23492542522533,-0.021718843410431447,-19.2103379342752
71.79487347540143,0.021716184105874826,-19.20036536701749
71.75567619759131,-0.0074560089280772245,-19.19815847928777
71.8275140164346,-0.009546650091374334,-19.196662359943346
71.81739441236637,-0.012595106629478109,-19.194454841813926
71.31823396671322,-0.024699697931295537,-19.20757626880073
71.85217109311998,-0.034726888248680726,-19.19075837684541
71.63292523873744,-0.010610814347126083,-19.201159185013434
71.58155235653129,-0.0028538131353013398,-19.203780031690954
71.83476520354708,-0.010144623663200994,-19.194807509736258
71.72696774828883,-0.01861609811158941,-19.19549380526434
71.69023532422995,0.011941832027108482,-19.20461031487066
71.68294980540621,-0.011108962459715621,-19.198388312107408
71.82169441569624,0.00014152146264541018,-19.198081354211627
71.69427486738746,-0.03222967069970734,-19.19432864498743
71.64771919858812,0.0015501989855847987,-19.202804673024996
71.13895129044283,-0.022778459985052395,-19.212972003668305
71.79245094382576,0.021319272650194475,-19.200393070941672
71.77655217815911,-0.0015972853836476882,-19.19891513567809
71.79443343124325,-0.0008180809521269451,-19.198814806789976
71.8584786221995,-0.015255516603728658,-19.192617931488087
71.25968865705993,-0.029800957288537967,-19.2074180256914
71.8414360261715,-0.02982195986617004,-19.19204741578028
71.66944439477065,-0.016609592534378017,-19.19910011779021
71.52073184842016,-0.0007116936963106842,-19.206048004438426
71.75750161654021,-0.012412570373076923,-19.1966532313069
71.88405028964199,-0.017799252039751745,-19.190685030790597
71.72597240280844,0.014200597168858263,-19.204191214263105
71.72265684557777,0.002009787300910837,-19.199579725839037
71.87552813065969,0.009740161200678697,-19.198917668647088
71.68057902846644,-0.032390410561363485,-19.194791777270215
71.63927976717723,0.0008605285389081119,-19.202978859126834
71.2439020988355,-0.021432806230959056,-19.210260295317912
71.79336394925329,0.014185031812475839,-19.200150228183098
71.79388576791729,-0.005232216966515364,-19.19715745433214
71.79007246482199,0.005532071893454837,-19.200787026143836
71.87253682239614,-0.020485913983864328,-19.19191550098604
71.25968865705993,-0.029800957288537967,-19.2074180256914
71.89893820104436,-0.032506621247842905,-19.190032891324385
71.68512772626411,-0.017217820391668325,-19.198575245964896
71.34272245664867,-0.007649228890479439,-19.209487526728477
71.55807107112867,-0.03410667898128282,-19.19711663842648
71.97809052803582,-0.01563566761785164,-19.188184792920406
72.12546617375139,0.005027463780660053,-19.189225763561257
