$H_0$,$\Omega_{K}$
71.50211470593378,-0.09629290510050209
71.5674462519473,-0.11392172299585278
71.89578114808184,-0.08729189808308428
71.70779631871304,-0.06885154257620185
72.33076807748868,0.03795227955203158
71.83609123780148,-0.12597076920846578
72.57338417188016,0.07495423970730536
72.06581875045565,-0.048271116840569867
71.61242367999968,-0.12289303994177422
72.10663381976731,0.02062307636752475
72.27066123223345,-0.011687726678223893
71.7531105668231,-0.03751506418998127
71.90517279007838,-0.12654460927519387
71.96153821825436,-0.057260186157011485
71.71895977366395,-0.09855616502846842
72.54734418535746,0.00990723545824259
71.69675364596655,-0.07120860549226776
71.646060213834,-0.09563170961480405
71.90481604471815,-0.08587664524800384
71.74227944115833,-0.07197285608793011
72.2094986136959,0.008672542772316726
71.83095094842815,-0.09521658713091358
72.44462109963777,0.0461118051107394
72.13651815603188,-0.020817859615435023
71.596676862627,-0.1434380569833087
72.05608181850448,0.016175034069926698
72.22430004160974,-0.0032392673338338396
71.44621079082968,-0.0834924595698074
71.78746164047745,-0.13074876038952193
72.27849544497982,-0.027327099358943452
71.32942811744043,-0.14920148177152406
73.0106012321622,0.12696469796233661
72.07185368479963,0.009146669461832527
71.18022997276219,-0.1726380758264502
71.89998472749154,-0.09388914264071102
71.94231607069027,-0.03245057224113823
72.23587268571208,0.013224897817512793
72.26859391515357,-0.051595939831491064
72.71067311418818,0.08034063188543226
72.09341366142552,-0.010519942122157344
71.87238200202381,-0.07725949938684279
71.97746283160286,0.0189437142036284
72.50644948212086,0.02910291770290052
71.50375239147762,-0.07690782914010644
71.7342023367422,-0.1312099169156202
71.97937183410747,-0.05776068187299682
71.05616048855366,-0.20722339072081222
72.57458905729068,0.029639283599253524
72.12615257328078,0.02434568734771554
71.26171949746383,-0.1542554876634871
71.44442465588124,-0.16373849710198174
71.90150200757216,-0.03605915356275768
72.37919700007379,0.10217005660856598
72.3586664011075,-0.010515780116589164
72.50805310939268,0.06688131675056444
71.81809017585361,-0.06342028400539587
71.9245918070026,-0.087206507762538
71.8494584384071,-0.04825959644421561
72.5359061524013,0.031208017582035615
72.00788805908351,-0.005643884419594271
71.72282509088225,-0.12422366651009732
72.14520792401022,-0.06555254424694745
71.05616048855366,-0.20722339072081222
72.53077689672925,0.027209827543674826
72.46893387245703,0.057566208118015966
71.35152215485682,-0.156416198189199
71.99577716798373,-0.05170054396591729
72.18164879576575,0.05145753089529735
72.18887214229754,0.0151477890284204
72.23630242602687,-0.025847357648797243
72.37700028075734,0.04235824794312831
71.74798951846496,-0.06202081563664104
71.92200917894786,-0.08744263751026982
71.63064846538724,-0.05674716259370792
72.34437745544756,0.0205712293560487
72.2023949225245,0.0020704794114960977
71.83505036420435,-0.08097605656352481
71.89006102437573,-0.09667004847924757
71.45529685526894,-0.13011415695395606
72.64524387281084,0.03031395868914284
72.33173408368857,0.03071927269769166
71.54911184955152,-0.13414114683714184
72.63544958508791,0.0397502842377318
72.2239175766801,0.03371207021119962
72.18140845048812,-0.023080727154030645
71.67559526398453,-0.06908502716796974
72.1795454591459,0.025513077248956656
71.70498039174288,-0.13547292995261612
71.81900951849966,-0.09023364479145585
71.45609978130084,-0.13019094208694537
72.3626642428089,-0.014342986205783864
72.1798538091196,0.01869250781907883
71.54945706658908,-0.10116948498512482
71.74016699023385,-0.12728923696751868
71.72703657285612,-0.08942225709143856
72.20146093467602,-0.06053596806872458
72.50903531959091,0.060118397494471704
71.60709311171514,-0.11671717026768118
72.36808718685616,-0.015706660981853804
71.92808324122706,-0.031155960018385567
72.24506012853482,-0.016718269540686392
72.013611076363,-0.028157545805994
72.27162174619795,0.030454017612987477
71.90012151098973,-0.0865371234995578
71.8558820987346,-0.05960084082882373
71.43499324004244,-0.09771046580704992
72.31668332470711,-0.0015297861814030367
72.2271487979549,0.028302221767632012
71.70144117707584,-0.06957429671496884
71.7038798570149,-0.14898442528003333
71.88547666515299,-0.07119162934352295
71.71497149288014,-0.13437353299502675
72.67086746695047,0.09440226800962671
72.18477018477161,-0.03787362656594011
72.15780630148207,-0.09681858097064842
72.34475461743912,-0.010384433949599113
72.07625330774533,-0.034736848266897824
71.96612902465334,-0.025724581511255465
72.34131862897183,0.08169377162393647
71.97667576240966,-0.07784524182185815
72.2133808116729,0.01301777987523859
71.57006358838802,-0.08333612059824758
72.75426793642794,0.07527096263775737
71.92834049779246,-0.01751489970208568
71.66068119603715,-0.06890304563714622
71.93963327044808,-0.12925431611042676
71.97334749632188,-0.07494680239666289
71.77453983700532,-0.11503442818473257
72.38609347058559,0.11949880315752281
72.55173662559052,0.028850374489644545
71.94178854189077,-0.08468833179496518
72.28187250115279,-0.018652014232436356
72.33440812765181,0.002764977387348183
72.24979607344403,0.008396664540134258
72.37342552748657,0.1062161380962824
71.08075542034183,-0.2432671468810958
72.04084396083542,-0.024347534647585656
71.46531746157669,-0.12669180954612205
72.80735087505967,0.10054141843964902
71.80387681852089,-0.026764335204585536
71.64208048703044,-0.0902577794821429
71.99315155338373,-0.11807530355487905
72.14266762933042,-0.031482761576187165
71.63436533518801,-0.117022065860968
72.35254193521351,0.054844075938178374
72.74796185324522,0.09135149880083329
71.98378399672086,-0.0990028980917725
72.76449241547296,0.013227792350936261
73.10033722385077,0.1155067393637806
72.02803512607035,-0.021308054390270545
72.20060710616659,0.004285173840354345
71.08075542034183,-0.2432671468810958
71.95367534679707,-0.08330617927699785
71.43214568601934,-0.15275173964044858
72.88994731892754,0.12231008746952635
72.06183516918799,0.019252660500142987
71.68520661949063,-0.10786196058891644
71.99315155338373,-0.11807530355487905
72.29950825498362,-0.02409881758647625
71.4366160777114,-0.15030016454812803
72.4014678207279,0.03545872183670523
71.7070813486905,-0.07354659116021237
72.10862322093425,-0.06404341665746838
72.43767922253056,0.004694990487396709
72.40067631031225,0.014515435293294285
71.69934116521657,-0.09984330644736104
72.29922811008105,-0.0029561405490508286
71.17879289542138,-0.2401930790378614
72.41040941801369,0.012331475642868923
71.27159341133478,-0.12987992545369692
72.61543687611693,0.08809680391465162
72.01647939851155,-0.033031459895738344
71.30200878395608,-0.13460134335983331
72.10302043547479,-0.0951835930527121
72.50126836862651,0.036733028699909395
71.0921503817862,-0.18291910146201035
72.05949386624447,-0.04163923319162996
71.81706640667286,-0.050195646982826
72.11045928843298,-0.06667812398385606
72.90323005514692,0.058605468490379176
