$H_0$,$\Omega_{K}$
71.84908570469842,0.0035172721881768162
72.00771581136685,0.05041328754986024
71.69935065877567,0.025086703018358684
71.55300339421724,0.002330537141887065
71.70079574863183,0.03950405821727848
71.79466439850756,0.002568252206399821
71.67064702721582,0.00449644116691498
71.77674077772723,-0.002382742961558497
71.73286708468328,0.02621243112272504
72.07700936468952,0.0831360523795297
71.97864320873487,0.02930686324299748
71.91848214668926,0.01669820421231671
71.85021349687479,0.04058846451298588
71.8444136012441,0.03650245756498697
71.63796993638205,-0.009212427047950555
72.0021213403943,0.08458840877474452
71.82554124012277,-0.014125875005704301
71.99959725805519,0.049132953114146866
71.78204454366268,0.03971847845879691
71.59784598346143,0.009965107980351332
71.67006592391421,0.030070566283826927
71.45388161191327,-0.05808197223527166
71.70007886190237,0.0028956711930391496
71.96004875230021,0.042522304759643435
71.79857112489114,0.0263296602918649
72.07700936468952,0.0831360523795297
71.90354898862132,0.02066163192381404
71.82699610873821,0.02233898476582828
71.85204504280478,0.057186347242879056
71.95714141547651,0.04874763924133297
71.6016717518883,0.00628372910827406
72.01283167968151,0.0898748739515652
71.72222783105147,-0.017064195280440356
71.92734360545798,0.024140608681562738
71.89992378623906,0.06642607997342087
71.58313011843137,0.00841810123870787
71.72255970233813,0.0375501327859246
71.49421277972446,-0.03532588892022674
71.64620696248173,-0.019950521469499896
71.99127869285381,0.043841668908365564
71.64030338373252,0.014224800678864183
72.43796134432183,0.13545591474857716
71.80608559071582,0.013573982442090283
71.80524633564494,-0.010064633312607069
71.70822769797954,0.03330775944528526
72.05514788987573,0.07817947911932857
71.65387928699468,0.023865777587500282
72.01283167968151,0.0898748739515652
71.93793383683044,0.05640844256948326
71.85904821659273,0.026743883281183566
71.84661755137212,0.059023039641088196
71.4433190872788,-0.011014015128523763
71.61293359773214,-0.004513280265118463
71.30466386519316,-0.07261254228956668
71.5899441686506,-0.032878379827368014
71.95577236499732,0.0378884595917705
71.6962040367747,0.011824090948184214
72.23605799489087,0.09869261486027436
71.54733939613637,-0.03141442342876043
71.80524633564494,-0.010064633312607069
71.98967380428253,0.0990039098503373
72.07472588244849,0.08509277176811138
71.73262581375668,0.02617559015661703
71.91877730951465,0.08118417641542847
72.10978718045716,0.09246217715286467
71.73834474858992,-0.006685100053944466
71.60766935663622,0.023366000741372288
71.4433190872788,-0.011014015128523763
71.67989751154218,0.0008953862058539291
71.50490145169427,-0.03345451559918376
72.04916939625348,0.06554266799863272
72.0828171852996,0.05157505488726271
71.91830571783626,0.023547403453855694
72.18631593734062,0.09362573922784763
71.5442892011238,-0.03352437395979471
71.71173782724534,-0.025051847689084538
71.9345216911198,0.09740957316099458
71.91012099181464,0.056425961543492685
71.65750152457821,-0.009900847596245793
71.93262638223602,0.08797638849538658
72.29822965550068,0.12505119839893677
71.94978530584264,0.03338640964571612
71.63702224263142,0.025285534798304365
71.63009333904468,0.012019303763139505
71.69811797763933,0.0066045702030361085
71.4612231385751,-0.03848602551245847
72.11795721243533,0.08570864266571365
71.93332357227615,0.05519240707029381
71.93907045408838,0.03393937166552878
72.0354394638894,0.06259769819482452
71.47471186673715,-0.027305674146316822
71.83429166294741,0.004913690401760859
71.89540701110862,0.09799736837765212
71.81917017730913,0.038926626403076134
71.56206462233072,-0.02487988624650056
71.87492124601268,0.05572233143644154
72.12604510891966,0.10032501682015282
71.92301964125471,0.018915583909453998
71.63531456137211,0.023147936735343686
71.66677605948092,0.017651966123609822
71.90453973626349,0.041980125918772114
71.66033429508387,-0.013736377623956846
71.88578762070163,0.04180316165885434
71.9226534895834,0.06019898864834331
72.08724814428754,0.03531712025625005
72.12376169553119,0.0688059994302492
71.50751590948535,-0.021987935758579193
71.82295626455054,0.006630793546342488
71.8515687978033,0.04189882986685561
71.75749296347213,0.015737950178510794
71.38562264826578,-0.04706161656732509
71.69804908391387,0.02812362253143011
71.89837036836389,0.07671691342000925
71.71885759962875,0.00541839743465676
71.44869860054797,-0.00735593431779312
71.73572779308026,0.02858275392119131
71.8080901168825,0.028885497539314346
71.69968046771645,-0.012940536060838649
72.08063848842201,0.06590472455535687
71.9490354582969,0.0567541127314916
71.86998753830926,0.02246808018293875
71.77972700362358,0.02334186436396217
71.74088351561895,0.016114127083833203
71.65794565119859,-0.027183773921686576
